timestamp_utc,frame_idx,ear,is_eye_closed,perclos,blink_count
2025-09-27T13:03:15.228075,430,0.3102,0,0.2395,6
2025-09-27T13:03:15.276892,431,0.2835,0,0.2390,6
2025-09-27T13:03:15.336736,432,0.2842,0,0.2384,6
2025-09-27T13:03:15.389283,433,0.2926,0,0.2379,6
2025-09-27T13:03:15.435706,434,0.2854,0,0.2373,6
2025-09-27T13:03:15.480928,435,0.2674,0,0.2368,6
2025-09-27T13:03:15.531327,436,0.2874,0,0.2362,6
2025-09-27T13:03:15.572253,437,0.2938,0,0.2357,6
2025-09-27T13:03:15.623474,438,0.3162,0,0.2352,6
2025-09-27T13:03:15.668174,439,0.3022,0,0.2346,6
2025-09-27T13:03:15.716936,440,0.3130,0,0.2341,6
2025-09-27T13:03:15.784885,441,0.2918,0,0.2336,6
2025-09-27T13:03:15.834379,442,0.2895,0,0.2330,6
2025-09-27T13:03:15.881101,443,0.3022,0,0.2325,6
2025-09-27T13:03:15.930335,444,0.2923,0,0.2320,6
2025-09-27T13:03:15.974853,445,0.2828,0,0.2315,6
2025-09-27T13:03:16.022704,446,0.2955,0,0.2309,6
2025-09-27T13:03:16.074357,447,0.2932,0,0.2304,6
2025-09-27T13:03:16.124865,448,0.2894,0,0.2299,6
2025-09-27T13:03:16.173772,449,0.2848,0,0.2294,6
2025-09-27T13:03:16.217229,450,0.2955,0,0.2289,6
2025-09-27T13:03:16.285412,451,0.2848,0,0.2284,6
2025-09-27T13:03:16.333934,452,0.2999,0,0.2279,6
2025-09-27T13:03:16.376996,453,0.2805,0,0.2274,6
2025-09-27T13:03:16.424945,454,0.2699,0,0.2269,6
2025-09-27T13:03:16.471114,455,0.2894,0,0.2264,6
2025-09-27T13:03:16.519902,456,0.2694,0,0.2259,6
2025-09-27T13:03:16.571727,457,0.2894,0,0.2254,6
2025-09-27T13:03:16.621369,458,0.2737,0,0.2249,6
2025-09-27T13:03:16.668875,459,0.2898,0,0.2244,6
2025-09-27T13:03:16.729361,460,0.2882,0,0.2239,6
2025-09-27T13:03:16.779275,461,0.2840,0,0.2234,6
2025-09-27T13:03:16.825339,462,0.2833,0,0.2229,6
2025-09-27T13:03:16.875678,463,0.2841,0,0.2225,6
2025-09-27T13:03:16.923136,464,0.3007,0,0.2220,6
2025-09-27T13:03:16.968845,465,0.2943,0,0.2215,6
2025-09-27T13:03:17.016144,466,0.2962,0,0.2210,6
2025-09-27T13:03:17.065699,467,0.2923,0,0.2206,6
2025-09-27T13:03:17.110792,468,0.2923,0,0.2201,6
2025-09-27T13:03:17.179544,469,0.2966,0,0.2196,6
2025-09-27T13:03:17.228236,470,0.2861,0,0.2191,6
